reputacao_artista,altura,largura,peso,preco_escultura,preco_base_envio,diferenca_dias_entrega,data_agendada_dias,data_agendada_mes,data_agendada_ano,data_entrega_dias,data_entrega_mes,data_entrega_ano,internacional_Sim,envio_expresso_Sim,instalacao_incluida_Sim,fragil_Sim,pedido_extra_cliente_Sim,localizacao_remota_Sim,material_Argila,material_Bronze,material_Latão,material_Madeira,material_Mármore,material_Não especificado,material_Pedra,transporte_Aéreo,transporte_Não especificado,transporte_Rodoviário,custo
0.54,2.1336,1.2192,18.14368,26.1975,59.0625,4,4,7,2023,8,7,2023,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,947.5752967176996
0.08,3.3528,2.4384,769.745624,29.5575,121.065,3,12,12,2021,15,12,2021,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,885.6385645269058
0.78,4.572,1.8288,1040.540048,25.6725,62.16,-2,12,8,2023,10,8,2023,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2076.323949700459
0.88,3.048,1.2192,130.634496,31.605,56.6475,3,14,2,2023,17,2,2023,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,1614.0294488067418
0.12,2.1336,1.2192,983.841048,34.9125,61.95,-1,10,2,2019,9,2,2019,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,839.1383127821728
0.19,1.524,0.9144,328.400608,26.25,55.545,-4,22,6,2020,18,6,2020,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,828.3818942863458
0.53,1.524,1.524,918.070208,17.955,70.5075,-3,2,7,2023,29,6,2023,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,1255.237915462741
0.6,2.7432000000000003,1.524,1031.468208,36.0675,121.3275,-3,4,9,2021,1,9,2021,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1706.5003723011355
0.17,2.4384,1.524,43.544832,35.175000000000004,63.2625,0,1,3,2022,1,3,2022,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,678.2798474669004
0.96,5.7912,2.7432000000000003,38.55532,24.4125,76.3875,0,21,2,2023,21,2,2023,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,2676.215173505246
0.73,7.010400000000001,3.3528,391.903488,19.4775,87.04499999999999,-2,11,1,2019,9,1,2019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2239.8924866354587
0.69,4.572,2.1336,270.340832,32.235,68.88,3,9,9,2020,12,9,2020,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,1714.9211777377793
0.06,1.2192,1.2192,8.618248,23.835,83.16,1,3,11,2019,4,11,2019,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,680.9805732589607
0.53,1.8288,1.524,402.789696,24.255,120.435,2,27,2,2021,1,3,2021,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,1384.6947382089745
0.56,0.9144,0.9144,33.112216,34.86,70.5075,-1,31,1,2019,30,1,2019,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,1062.1180417913797
0.95,7.315200000000001,2.7432000000000003,473.550048,30.66,121.275,3,29,8,2019,1,9,2019,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,4440.665932083335
0.48,8.5344,3.6576,219.538528,17.3775,92.085,3,17,9,2019,20,9,2019,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,1618.9810993400347
0.68,3.9624,1.8288,405.96484,27.09,130.935,0,7,4,2021,7,4,2021,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,2314.3540044970473
0.02,0.9144,0.9144,24.94756,29.6625,80.955,-3,22,1,2019,19,1,2019,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,716.6917005795854
0.1,6.4008,2.7432000000000003,393.264264,35.0175,113.925,1,15,7,2021,16,7,2021,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,860.0804000235669
0.71,8.5344,2.1336,396.893,30.765,117.5475,4,24,12,2021,28,12,2021,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3038.1023196590913
0.44,3.3528,2.4384,1466.462936,26.25,56.6475,-1,17,10,2021,16,10,2021,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,1101.75342136852
0.59,2.1336,1.2192,138.34556,27.1425,121.6425,-4,13,3,2021,9,3,2021,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1531.0647474095456
0.27,7.315200000000001,3.048,1744.514832,34.965,112.56,0,29,3,2021,29,3,2021,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,1329.9645896089526
0.7,5.7912,2.1336,293.927616,35.9625,100.7475,4,13,8,2019,17,8,2019,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,1976.1409259600293
0.71,4.572,2.1336,1129.44408,23.7825,97.545,-1,12,5,2019,11,5,2019,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,2115.356524965091
0.77,1.8288,1.524,35.833768,27.3,63.7875,3,18,10,2019,21,10,2019,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1367.2700343094198
0.7,0.9144,0.9144,85.728888,27.72,104.4225,1,21,12,2020,22,12,2020,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,1492.974657385819
0.52,0.9144,0.9144,13.60776,35.5425,69.5625,3,19,3,2023,22,3,2023,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,859.7405812816978
0.63,7.62,3.048,268.072872,26.04,109.62,0,30,5,2019,30,5,2019,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2431.454073094405
0.48,3.9624,1.8288,118.841104,35.28,101.535,1,21,12,2021,22,12,2021,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1321.3758366314478
0.64,8.8392,2.4384,353.80176,34.0725,56.49,-3,2,7,2019,29,6,2019,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1783.0264202019055
0.57,0.9144,0.6096,6.350288,19.11,87.9375,4,10,10,2020,14,10,2020,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,1061.488050503643
0.25,6.4008,2.4384,138.799152,30.7125,56.6475,-1,7,8,2022,6,8,2022,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,804.0618319137293
0.11,5.486400000000001,2.7432000000000003,749.333984,28.0875,80.955,-2,8,4,2020,6,4,2020,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,859.2956794937492
0.93,7.315200000000001,3.3528,200.941256,28.4025,130.20000000000002,0,26,6,2022,26,6,2022,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,4491.646957310609
0.56,1.524,0.9144,282.587816,26.145000000000003,53.602500000000006,2,20,1,2020,22,1,2020,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1052.7489337897339
0.01,1.8288,1.2192,31.297848,34.44,75.1275,-2,29,7,2019,27,7,2019,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,685.2139623452105
0.79,4.8768,2.4384,379.656504,26.04,126.84,-3,30,11,2020,27,11,2020,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,2700.8205211378204
0.32,1.524,1.2192,29.937072,18.48,90.195,4,27,11,2021,1,12,2021,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,825.7043225416943
0.47,1.8288,1.2192,493.054504,30.765,117.18,2,2,8,2022,4,8,2022,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,1376.0528427859945
0.58,6.096,2.4384,737.540592,45.78,68.5125,0,7,10,2022,7,10,2022,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,1634.5636046135683
0.64,3.9624,2.1336,196.405336,33.495,79.59,2,12,4,2022,14,4,2022,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1411.576499841495
0.38,5.1816,3.048,420.479784,18.9,79.53750000000001,0,30,5,2020,30,5,2020,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,1192.6819800728217
0.81,2.7432000000000003,1.524,37.648136,24.78,69.825,0,26,9,2022,26,9,2022,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1424.5277710601742
0.88,3.9624,2.4384,377.388544,30.6075,111.51,4,3,6,2022,7,6,2022,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,2579.1591797363053
0.97,5.7912,1.8288,649.997336,16.59,82.16250000000001,3,13,8,2023,16,8,2023,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,2476.695961657197
0.26,4.2672,2.1336,1455.123136,52.08,117.39,-2,23,12,2019,21,12,2019,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,1143.485712256965
0.38,0.9144,0.9144,94.347136,19.845,116.445,-3,25,6,2020,22,6,2020,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,1178.161463724818
0.27,1.524,1.524,78.471416,27.405,101.2725,-2,6,11,2019,4,11,2019,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1029.7062525261351
0.29,3.048,1.524,60.327736,29.4525,120.9075,-2,18,4,2019,16,4,2019,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,1030.8278176974932
0.31,8.5344,2.4384,155.582056,19.32,59.7975,-3,18,9,2021,15,9,2021,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,876.9003259925822
0.04,3.3528,2.4384,176.447288,34.965,73.3425,1,10,12,2021,11,12,2021,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,666.2214098356361
0.04,3.3528,2.1336,830.980544,18.8475,92.295,4,21,12,2021,25,12,2021,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,989.6493006115784
0.93,3.3528,2.4384,561.546896,21.3675,67.935,4,4,12,2022,8,12,2022,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,2488.2312780507
0.43,12.192,1.8288,777.91028,19.5825,60.06,-3,6,5,2022,3,5,2022,False,True,False,True,True,True,True,False,False,False,False,False,False,True,False,False,1373.3997987685816
0.7,3.9624,1.8288,747.519616,28.6125,65.4675,-1,3,10,2022,2,10,2022,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,1875.881615566496
0.16,5.7912,2.7432000000000003,439.98424,20.6325,59.5875,4,17,12,2022,21,12,2022,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,761.6410459687527
0.42,3.6576,1.8288,26.308336,25.095,89.145,1,3,2,2019,4,2,2019,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,909.6789556384365
0.95,9.4488,2.4384,610.988424,32.4975,88.56750000000001,-2,22,10,2019,20,10,2019,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,5092.737787916667
0.15,13.1064,3.048,336.111672,31.08,67.305,4,2,1,2021,6,1,2021,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,680.9088376913297
0.03,1.2192,0.9144,13.154168,32.8125,65.205,4,7,1,2021,11,1,2021,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,663.4311002537673
0.89,7.010400000000001,4.572,723.47924,24.5175,105.63,-2,1,12,2022,29,11,2022,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,4449.371000284091
0.53,3.9624,2.1336,50.802304,31.4475,79.6425,-4,22,8,2019,18,8,2019,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1235.6636748416831
0.39,1.2192,0.9144,28.122704,27.457500000000003,85.4175,0,6,7,2023,6,7,2023,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,944.1689837306669
0.65,7.9248,2.4384,874.071784,40.7925,97.9125,3,17,11,2021,20,11,2021,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,2316.878556628366
0.92,3.6576,2.1336,173.272144,19.53,120.225,-2,2,9,2021,31,8,2021,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2693.776229471154
0.88,3.6576,2.1336,95.707912,26.8275,112.245,1,30,5,2020,31,5,2020,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,2508.610973388696
0.78,3.6576,2.4384,97.52228,29.715,130.515,4,22,2,2021,26,2,2021,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2349.5004920847914
0.45,1.524,0.9144,34.0194,26.7225,100.59,3,7,6,2023,10,6,2023,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,1024.387542727406
0.42,1.8288,1.2192,1026.932288,30.2925,128.52,-3,22,10,2019,19,10,2019,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,1369.9801164306832
0.67,1.524,1.524,1350.796976,51.03,109.305,-2,2,4,2019,31,3,2019,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1634.2132271845862
0.37,9.4488,3.3528,810.115312,24.465,107.625,-4,30,12,2022,26,12,2022,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1584.4591049330068
0.28,1.524,1.2192,835.970056,32.3925,60.6375,3,28,6,2020,1,7,2020,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,913.8782784222827
0.07,8.5344,2.7432000000000003,493.054504,16.065,60.6375,-1,23,6,2020,22,6,2020,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,826.9524484114945
0.12,3.6576,2.1336,45.812792,17.535,58.38,2,8,5,2019,10,5,2019,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,635.0182904873296
0.69,1.8288,1.2192,28.122704,19.53,82.635,-2,2,9,2021,31,8,2021,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1341.162658346598
0.63,5.486400000000001,3.048,669.0482,28.2975,77.96249999999999,-3,13,1,2023,10,1,2023,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,1847.4572561399982
0.26,5.1816,2.1336,1723.6496,28.035,72.3975,3,22,1,2022,25,1,2022,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,1111.109376209031
0.19,5.486400000000001,1.8288,211.827464,28.56,74.55,-4,29,12,2021,25,12,2021,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,797.779812350613
0.37,3.9624,2.1336,750.241168,21.315,67.305,0,25,5,2019,25,5,2019,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,1214.6541041707228
0.6,1.2192,1.2192,29.48348,23.3625,106.9425,-1,6,7,2022,5,7,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1306.8859612672336
0.09,2.1336,1.524,322.503912,18.1125,119.5425,-3,13,11,2022,10,11,2022,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,898.3341695981167
0.45,3.048,1.2192,405.057656,17.4825,128.1525,3,30,9,2019,3,10,2019,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,1558.756465178405
0.08,3.048,1.524,192.323008,28.98,83.0025,0,3,5,2020,3,5,2020,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,718.3434053239494
0.75,6.096,2.1336,133.80964,33.7575,75.39,3,19,10,2021,22,10,2021,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,1861.958145791861
0.27,0.9144,0.6096,2.721552,28.1925,121.485,-4,25,10,2022,21,10,2022,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1012.4513308089768
0.41,4.572,1.8288,75.296272,29.6625,97.755,4,6,11,2021,10,11,2021,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1138.0901783437773
0.81,8.2296,2.7432000000000003,601.462992,42.9975,83.895,1,22,6,2019,23,6,2019,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3287.7372292872806
0.25,2.7432000000000003,1.2192,40.82328,30.66,122.9025,1,12,12,2022,13,12,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,961.4616891727222
